dumbSQ,smartSQ,dumbLIB,smartLIB
26,17,21.13,19.52
25,20,21.58,19.05
24,22,20.32,17.52
26,17,22.08,19.08
24,17,21.47,18.95
23,20,19.38,18.08
23,19,20.9,18.02
23,17,20.97,17.97
24,18,19.62,18.03
24,19,20.68,19.27
23,18,20.75,17.5
23,19,20.62,19.4
22,16,22.22,18.2
24,16,20.62,17.5
21,18,20.47,19
22,16,22.35,18.27
27,19,21.97,18.63
22,18,19.8,18.45
26,17,22.27,18.93
19,16,19.93,17.9
27,18,20.73,17.93
23,18,19.67,17.5
23,17,19.7,19.53
24,17,22.02,19.08
25,17,18.78,18.37
28,17,20.8,18.88
26,16,20.9,19.33
25,17,21.48,17.93
21,19,24.88,18.58
23,16,21.52,18.55
21,16,20.93,18
25,17,22.07,17.98
27,19,22.35,18.32
24,18,21.4,18
25,17,20.68,19.55
22,16,21.98,17.67
27,19,21.58,18.48
23,20,21.63,18.28
25,20,22.52,19.5
22,17,19.77,19.37
25,22,21.63,18.58
25,17,22.75,17.8
24,17,20.72,18.08
23,18,20.98,18.43
21,16,22.82,20.03
23,17,20.95,17.5
23,17,21.57,19.1
24,20,20.4,19.6
24,17,21.97,18.57
23,16,22.52,18.53
23,17,20.08,18.45
23,18,20.8,18.72
22,17,19.68,19.72
25,17,21.88,20.33
24,16,20.03,19.53
26,19,22.1,18.7
22,17,21.45,20.08
25,17,20.07,18.15
25,18,22.02,19.55
20,18,21.57,18.05
24,18,22.72,18.95
22,18,21.25,18.02
24,17,20.03,18.27
26,19,20.9,17.98
22,17,21.62,20.4
24,17,19.7,17.85
22,17,21.03,18.48
23,16,19.58,17.5
26,18,20.97,18.63
25,16,20.45,19.1
23,17,21.12,18.07
24,19,19.83,17.98
25,17,23.18,20.22
21,16,21.88,19.72
22,17,21.53,18.87
23,19,20.27,17.5
22,19,19.38,19.57
22,17,21.02,19
26,16,20.87,19.37
26,19,22.12,17.7
23,18,21.32,19.67
25,18,22.15,17.63
21,18,21.35,18.67
26,19,20.85,17.87
27,19,21,19.52
25,17,19.83,18.82
23,16,22.4,19.1
25,17,20.57,19.03
28,17,19.42,18.78
24,17,20.05,18.08
22,18,22.15,20.22
28,19,20.72,17.5
21,18,20.47,19.48
27,16,20.33,17.77
30,19,23.9,18.55
26,20,22.85,18.22
25,16,21.9,19.35
23,20,20.33,18.37
22,22,22.32,17.97
23,16,21.9,19.18
24,16,21.5,18.73
27,17,21.43,18.03
24,18,19.45,17.68
23,18,21.35,17.5
22,17,22.98,19.55
27,19,19.53,20.65
25,17,21.02,19.97
25,16,19.93,19.27
26,20,20.92,17.5
23,17,19.48,18.3
23,19,20.05,18.6
23,17,22.63,17.88
21,19,21.52,18.02
26,17,21.98,17.68
23,17,19.45,17.88
26,17,20.1,18.88
28,18,19.48,17.93
27,17,22.9,18.65
24,17,20.25,18.47
25,18,20.52,18.5
22,19,21.55,19.17
21,16,21.73,18.08
25,17,19.77,18.93
26,18,19.97,19.65
21,17,20.12,18.05
22,18,21.65,20.27
25,18,19.9,19.48
23,16,19.92,18.8
24,17,23.53,18.22
23,17,21.08,17.5
27,17,19.48,17.5
24,17,21,17.5
24,19,21.1,19.38
25,17,20.63,17.65
21,17,22.2,18.4
23,19,21.55,18.02
23,20,20.75,20.87
27,18,19.5,19.22
31,18,20.9,20.67
20,17,21.33,18.55
21,19,20.83,17.98
24,17,21.1,18.18
26,16,20.45,18.02
25,16,23.27,18.65
27,21,20.6,20.08
25,17,21.98,18.4
24,17,20.68,19.03
26,17,21.38,17.63
22,18,23.62,18.13
22,19,20.08,19.98
26,18,22.05,17.85
23,19,22.72,18.07
22,16,22.9,20.32
26,17,21.63,17.98
23,18,20.55,18.78
26,19,19.97,18.52
21,16,22.27,17.55
24,16,21.07,18.98
23,17,22.02,18.45
29,17,20.3,17.87
24,17,19.8,17.98
22,18,20.8,19.03
26,19,20.23,18.12
26,18,21.02,18.87
24,17,22.22,19.37
26,17,21.95,18.12
23,19,20.97,18.85
26,19,18.73,18
26,18,22.83,18.27
19,16,20.8,19.03
25,16,19.48,17.5
22,19,20.6,18.72
22,18,20.92,17.92
24,17,22.48,19.05
21,18,21.72,18.43
21,19,21.52,17.83
20,16,20.73,18.28
23,16,21,18.63
22,18,23.08,18.63
25,18,21.23,18.73
28,17,21.55,19.43
23,18,20.68,18.85
21,17,22.65,17.5
25,17,20.75,18.88
25,18,21.98,19.4
25,16,21.32,17.78
24,16,20.9,18
24,17,20.98,18.93
26,17,20.57,18.93
22,16,21.32,17.72
24,17,22.27,18.15
22,17,20.25,20.02
24,17,20.12,19.05
24,17,21.28,18.22
28,17,19.4,17.73
25,17,20.92,20.6
23,19,21.43,17.55
23,17,20.23,18.4
26,20,23.13,17.88
26,18,21.02,18.1
27,17,20.98,18.87
21,16,22.85,20.6
24,17,19.22,17.98
25,18,22.98,18.22
23,16,20.48,19.38
24,18,19.82,18.92
21,20,21.93,19.82
25,16,21.4,18.65
22,19,19.9,18.15
22,18,20.75,19.27
25,17,20.75,18.45
25,17,22,18.4
25,18,20.85,19.42
24,17,19.87,17.98
20,16,21.08,19.22
25,19,21.32,18.2
29,19,21.17,19.52
24,19,20.23,19.23
23,16,21.42,18.13
24,16,21.38,17.95
25,19,19.8,19.48
24,19,21.27,19.93
25,17,22,17.85
22,17,20.6,19.17
24,16,21.08,19.38
28,17,21.48,17.72
26,16,20.85,17.5
25,17,20.6,20.42
26,18,20.35,18.27
24,19,22.28,18.88
25,17,22.88,18.13
26,18,21.1,19.32
24,18,20,19.82
23,16,22.47,18.45
24,19,22.82,18.02
25,16,21.03,18.02
24,18,20.62,18.33
23,20,20.22,19.73
27,18,18.75,19.28
22,18,22.23,19.53
26,16,21.83,18.87
21,16,19.82,18.82
22,17,20.37,18.23
23,18,21.3,21.12
22,18,19.78,18.3
24,17,20.9,17.75
23,17,22.22,18.78
19,18,19.43,18.18
25,18,20.93,19.82
24,17,20.77,18.77
28,18,22,19.95
28,16,19.6,18.53
25,19,22.62,19.22
24,17,21.07,18.6
24,17,20.35,18.07
22,20,20.88,18.13
23,19,19.17,18.87
26,16,22.62,18.7
24,16,21.47,19.22
25,16,20.93,18.22
26,16,22.08,17.73
26,18,20.95,17.73
25,17,22.02,19.13
23,18,20.88,18.4
23,17,22.63,20.45
22,17,22.13,18.9
24,17,20.98,18.45
25,18,20.63,18.03
23,19,21.7,17.52
26,17,20.62,19.3
23,16,21.82,18.02
25,17,22.35,18.02
26,17,20.57,18.97
23,19,23.37,18.65
25,17,20.78,19.7
26,17,22.2,17.85
23,19,22.22,18.57
25,16,21.6,17.85
24,16,19.52,19.22
26,16,21.17,18.85
23,19,22.23,19.3
26,16,21.82,19.27
24,18,20.7,18.15
22,17,22.63,19.55
27,17,21.18,18.97
27,19,20.78,18.48
23,16,19.87,19.15
24,18,19.88,18.63
25,18,20.68,19.22
26,17,21.3,18.83
25,21,20.78,18.47
23,18,20.98,17.85
21,18,21.87,17.83
24,16,21.23,19.9
24,17,21.68,17.62
27,17,21.2,18.48
22,18,21.58,18.17
25,17,21.07,18.53
24,19,20.75,19.52
26,16,19.47,17.5
21,17,20.2,19.42
25,18,20.33,17.8
20,17,21.13,18.12
27,18,19.5,18.12
27,17,20.83,18.63
25,17,21.15,17.6
23,18,18.85,19.45
21,16,21,18.97
25,19,19.88,17.78
23,17,21.18,20.88
24,20,22.75,19.75
23,18,21.6,18.17
26,19,21.25,17.5
23,20,19.92,17.57
27,20,19.23,18.82
24,19,20.53,18.98
25,17,22,17.75
24,18,21.77,18.17
21,20,21.9,18.52
23,18,21.87,18.63
23,16,20.55,18.67
20,18,21.77,19.27
25,19,22.47,18.08
25,16,21.8,20
22,16,21.07,20.43
25,17,20.47,17.57
26,18,19.08,17.92
23,18,23.3,19.18
27,17,20.52,18.1
22,18,20.68,18.02
26,17,21.72,17.65
23,18,20.23,18.55
27,19,21.98,18.07
24,19,20.42,18.67
26,19,19.77,18.63
27,16,23.43,18.05
20,16,19.53,18.58
21,18,21.07,18.57
26,18,20.1,19.85
29,17,23.2,19.58
26,16,21.28,17.88
27,18,21.07,18.22
23,19,23.17,18.53
23,18,21.55,19.5
22,16,20.4,19.08
26,19,22.07,19.13
24,17,22.88,18.02
27,18,21.53,18.12
24,17,19.12,19.58
27,17,21.92,18.72
24,17,21.27,18.73
23,17,20.33,18.38
26,17,21.97,18.47
23,18,19.9,18.53
27,18,22.13,18.13
22,19,22.1,19.45
22,18,20.9,18.08
28,18,22.17,19.52
27,19,20.85,18.08
24,17,21.4,18.9
25,19,20.95,17.5
28,18,20.12,17.73
26,18,24.58,18.67
25,17,21.27,19.23
26,16,22.42,18.63
23,17,19.85,17.82
22,19,20.87,18.27
24,18,19.82,19.92
23,17,20.12,17.5
27,17,25.45,17.8
22,16,20.85,17.98
24,16,21.17,18.33
22,19,19.47,19.5
25,18,23.33,19.28
25,17,20.33,18.77
25,17,20.5,19.35
23,18,20.92,20.05
24,16,18.75,17.95
24,17,20.53,17.75
20,17,20.93,17.5
27,17,20,18.37
22,17,20.38,18.47
22,17,22.1,19.12
25,16,19.58,18.42
27,18,21.7,17.5
24,20,20.73,20.22
27,17,20.03,17.97
22,17,21.42,18.12
23,19,22.9,18.87
27,18,22.37,17.83
25,17,19.52,18.03
23,19,21.98,19.98
27,17,21.53,19.3
25,16,22,18.45
24,17,19.73,18.37
22,17,19.65,18.03
27,16,21.85,19.45
23,18,21.78,18.13
23,17,20.25,19.43
22,19,20.77,18.22
23,17,22.82,18.62
23,17,23.58,20.42
26,17,20.57,19.23
25,18,21.23,17.92
22,19,21.23,18.17
21,18,20.1,19.98
24,18,22.03,18.78
23,18,22.47,19.18
23,16,20.47,18.43
23,19,21.72,19.4
25,16,19.57,17.5
24,21,19.97,18.42
24,17,19.62,19.1
25,17,20.23,18.13
21,18,21.8,18.52
22,18,21.8,17.85
27,17,20.8,18.53
27,18,21.13,18
28,18,20.5,18.45
23,18,20.82,18.53
26,20,19.45,17.77
21,17,21.87,19.13
25,17,20.03,19.35
21,17,20.08,19.08
23,17,20.32,19.02
26,18,22.3,18.45
26,19,20.7,19.65
22,17,22.93,17.5
24,17,21.17,18.15
27,19,20.7,19.73
24,17,21.65,19.13
24,18,20.48,17.5
23,16,19.92,17.5
21,16,21.2,17.73
25,20,19.05,18.08
22,17,21.07,19.23
24,19,19,18.6
23,17,21.87,20.68
25,16,20.57,17.5
29,16,20.08,18.88
22,17,22.38,18.75
23,16,19.97,18.77
24,16,21.42,18.75
22,18,21.23,18.33
24,17,19.87,18.92
20,18,19.65,19.08
21,17,21.78,19.6
22,17,21.23,18.62
22,17,23.4,18.28
22,16,19.63,18.53
24,16,21.17,18.9
24,16,22.87,18.2
26,17,20.75,19.42
24,17,20.87,18.47
20,16,22.8,18.12
26,17,21.18,19.85
23,16,20.05,19.27
22,19,22.08,17.78
25,19,19.33,19.05
20,17,21.37,18.68
24,16,22.87,18.67
28,20,21.52,19.2
24,17,20.45,17.7
23,17,19.98,20.83
29,17,22.85,18.7
26,17,21.18,17.9
27,17,19.37,18.3
21,17,20.1,18.35
28,17,20.78,18.2
26,19,21.15,18.4
24,17,21.65,17.82
21,16,21.18,18.42
29,20,22.22,17.98
24,18,21.12,17.9
23,17,20.28,19.18
26,18,20.37,18.12
21,17,20.47,19.08
23,18,20.55,18.6
24,18,19.75,19.18
22,16,20.97,17.68
24,18,21.08,17.98
25,19,21.28,18.37
21,16,21.83,18.73
23,17,20.72,17.75
25,19,20.25,17.98
24,16,21.58,18.47
24,17,20.15,18.1
23,19,19.25,18.55
23,17,20.5,17.5
24,16,20.58,19.02
27,20,20.87,18.05
26,18,21.22,17.5
25,18,21.62,18.55
24,18,20.13,18.07
24,16,21.87,18.52
25,19,19.7,19.8
22,18,21.4,18.27
22,17,20.98,18.95
21,16,19.73,18.17
24,17,21.07,18.88
30,17,20.78,19.92
23,17,19.2,19
22,20,20.83,19.1
23,16,20.37,19.38
23,19,20.62,17.88
23,20,22.3,18.73
22,19,20.62,18.08
23,17,20.17,17.88
23,21,20.85,17.6
24,18,21.17,17.5
24,18,21.18,18.52
25,17,20.23,19.3
20,16,21.07,19.37
26,17,19.82,18.68
28,19,21.25,17.77
20,17,20.23,18.22
24,18,20.47,17.92
26,17,21.05,18.78
26,17,20.78,18.95
24,20,21.95,17.65
25,17,20.8,19.33
23,16,20.67,18.73
22,18,23.25,18.08
25,16,21.68,17.5
26,16,18.7,17.72
23,17,20.35,18.27
22,17,20.02,17.72
23,17,20.6,19.43
24,16,21.82,17.5
24,18,23.22,18.68
26,18,21.88,18.17
26,18,20.98,18.52
24,17,20.97,19
23,16,22.37,18.33
23,20,22.17,18.58
25,17,19.5,19.43
24,16,19.87,18.93
25,17,22.18,19.22
19,18,21.57,19.72
23,18,21.8,19.15
25,19,19.55,17.5
25,17,21.32,17.85
21,18,19.8,19.52
24,17,23.62,17.5
24,18,20.7,19.17
27,17,22.33,17.52
24,16,21.57,18.43
28,18,21.35,18.2
24,19,21.38,18.7
25,18,22.08,18.42
22,19,20.83,19.08
27,17,20.4,18.77
24,17,20.37,19.5
27,17,20.3,18.23
25,18,22.42,18.08
25,18,20.02,18.28
27,18,19.37,18.65
21,18,21.28,19.1
22,16,19.58,17.65
21,21,20.22,18.9
25,16,20.5,17.5
25,19,21.25,19.65
23,19,23.37,18.45
30,16,20.47,17.9
23,18,21.08,19.38
25,17,20.27,18.67
26,17,19.9,17.78
25,16,21.32,18.68
24,17,20.25,18
25,16,23.85,19.45
22,17,20.27,19.28
22,16,20.72,18.38
22,17,22.18,18.8
26,17,21.3,18.12
25,19,23.75,17.68
25,16,20.67,18.28
24,17,20.48,18.67
23,18,20.77,17.5
23,18,18.8,18.07
23,18,19.53,18.72
25,17,20.67,17.5
24,16,20.55,19.48
24,17,21.4,18.02
24,16,20.55,19.07
23,21,20.97,18.13
28,17,21.27,18.03
23,16,21.52,20.77
27,20,21.17,20.32
22,18,21.45,19.45
25,18,20.68,19.83
26,21,20.58,18.87
24,17,21.85,19.68
23,18,20.83,18.4
23,16,19.5,18.42
24,19,20.92,19.45
23,20,21.82,17.72
22,19,20.6,18.22
24,17,21.73,19.87
24,17,22.35,18.57
20,17,20.53,17.87
26,16,22.78,18.13
22,16,22.58,17.65
25,18,21.73,17.58
25,16,20.15,18.17
21,17,21,18.95
26,18,22.3,17.55
22,18,19.75,18.32
23,17,21.22,18.18
23,17,22.63,19.67
26,18,21.2,19.53
25,17,20.33,17.97
24,17,19.9,17.5
27,17,21.85,19.83
21,18,21.95,19.93
24,18,20.32,18.63
23,18,20.12,18.02
24,17,19.83,18.05
25,17,21.1,19.43
24,19,20.93,18.25
22,17,21.58,18.25
25,23,21.62,18.82
23,17,22.57,19.32
28,16,19.68,19.75
26,17,20.77,19.02
22,19,20.05,18.28
24,18,21.22,18.07
27,17,21.18,19.3
25,20,21.77,19.4
24,18,21.58,17.5
25,18,22.08,17.5
25,18,22,19
25,17,20.97,19.15
24,17,19.68,18.08
24,16,21.68,18.82
29,17,20.12,18.47
25,17,19.48,17.8
28,16,20.53,18.7
24,18,22.55,18.88
20,18,21.73,19.12
25,17,20.95,17.52
24,17,22.88,17.7
22,18,21.58,20.82
22,17,21.65,18.25
22,17,23.43,17.93
24,18,22.7,17.57
25,17,22.35,18.73
23,17,19.95,17.5
22,17,20.25,18.78
27,20,19.05,18.48
26,18,21.65,17.5
24,17,22.03,19.25
24,17,21.12,17.5
23,18,23.55,18.28
23,21,21.42,18.17
25,17,21.77,17.5
25,18,20.62,19.15
28,18,20.35,19.82
23,17,21.93,18.08
24,18,21.13,19.25
26,19,20.08,18.12
25,17,21.68,17.67
27,17,20.55,19.05
25,16,19.23,17.85
23,18,19,18.27
26,18,22.32,18.32
25,17,19.82,18.23
24,17,21.18,18.62
19,17,19.87,19.6
23,17,22.83,18.98
22,20,22.47,19.07
23,18,20.7,17.72
28,17,20.43,19.37
28,16,21.8,19.7
22,17,20.42,18.05
25,20,20.67,18.7
23,18,21.03,19.85
23,17,21.28,18.52
23,16,19.15,18.2
23,18,20.35,19.87
23,16,18.97,18.82
22,17,21.77,19.07
25,16,19.15,18.32
25,16,22.9,17.75
26,17,21.7,18.37
21,18,20.68,18.02
26,17,20.8,19.2
19,17,20.93,18.5
24,18,18.88,20.6
25,17,22.38,19.33
22,17,19.72,17.92
25,17,21.92,18.8
23,18,21.25,17.9
23,17,22.87,18.88
20,17,21.63,17.75
24,17,20.42,19.67
24,16,21.15,19.5
27,16,19.7,18.92
24,19,21.03,18.5
22,17,22.75,18.57
23,19,20.8,17.5
28,18,19.27,18.17
29,17,21.68,17.87
25,18,19.23,19.12
26,18,19.32,19.18
24,17,21.95,18.12
24,17,20.95,19.6
24,17,20.65,17.9
22,19,19.98,19.17
25,16,19.43,19.63
24,17,20.25,17.5
28,18,22.37,19.8
23,18,20.68,17.72
24,16,21.57,18.2
26,17,20.1,18.65
20,18,23.43,18.38
23,17,20.27,18.42
24,20,20.03,19.03
26,18,20.97,18.73
29,21,23.18,18.38
25,17,22.23,18.4
24,16,20.67,19.03
23,19,21.25,18.17
22,18,20.72,19.48
25,19,21.53,18.52
25,17,24.02,18.68
25,19,20.75,18.83
23,17,21.82,19
24,17,22.18,17.5
23,18,18.82,19.05
25,18,22.38,18.27
24,17,20.52,19.53
20,16,20.67,17.5
25,18,20.87,19.4
22,17,21.62,18.85
22,18,20.87,20
29,17,19.12,18.35
26,17,21.82,17.93
24,17,20.2,19.4
26,16,20.72,18.25
25,16,20.23,19.77
23,18,21.32,18.7
24,18,20.13,17.5
24,19,22.73,19.57
24,16,20.87,18.25
23,18,22.67,19.98
24,17,21.33,18.38
23,16,20.45,18.92
22,16,19.8,18.42
23,17,21.9,19.98
26,17,21.63,17.98
25,17,19.48,17.5
22,17,20.47,17.68
23,21,20.05,19.7
24,18,22.02,18.85
24,19,21.88,17.68
27,17,19.1,18.25
22,17,21.37,19.08
27,17,21.05,19.38
25,19,20.78,18.25
26,18,22.12,18.55
25,17,19.52,18.97
20,17,19.68,18.3
25,17,20.43,18.67
25,17,23.4,21.13
22,16,20.08,19.08
22,16,21.78,18.1
20,17,22.05,18.4
27,17,19.73,18.02
25,17,20.58,17.5
23,18,21.05,18.07
26,19,19.82,18.65
22,17,22.23,18.05
21,17,21.08,19.88
24,19,20.53,18.53
26,20,19.67,17.52
24,17,19.83,17.8
26,17,23.18,19.07
26,18,21.02,18.28
21,17,19.78,18.13
25,17,20.7,17.5
20,17,20.97,19.77
23,16,19.28,20.57
24,16,23.25,18.58
23,20,21.28,17.5
21,18,22.27,17.9
25,17,21.55,17.98
28,17,21.12,17.7
23,17,20.62,19.18
24,17,20.37,18.03
27,17,21.93,17.85
24,16,20.2,19.58
25,17,21.33,18.15
27,18,20.65,18.43
25,20,20.65,19.48
25,17,21.97,18.62
21,21,22.15,19.35
26,18,19.55,18.6
25,18,21.48,18.38
21,18,20.22,17.73
23,17,19.63,18.95
27,17,20.43,18.95
25,18,20.32,18.95
21,18,21.75,17.73
26,17,21.12,18.7
22,18,21.5,18.28
25,16,22.08,18.4
25,16,21.55,19.47
25,20,21.73,19.1
26,16,21.17,18.38
21,17,20.93,18.8
22,17,20,17.58
23,21,21.37,18.38
25,17,22.45,18.73
27,17,19.83,17.88
26,16,21.02,17.5
22,16,20.43,19.43
27,19,21.68,18.05
26,17,20.88,18.4
21,16,22.67,18.13
21,16,19.25,19.82
23,18,21.35,19.4
27,18,21.33,19.57
21,18,20.83,19.42
24,19,20.63,18.7
19,16,24.33,19.68
27,19,21.18,18.17
22,16,20.68,19.45
23,16,22.58,18.53
22,18,21.43,19.93
22,18,20.67,19.37
25,17,18.92,18.32
19,17,19.1,19.22
23,18,21.35,18.45
24,19,20.8,20.02
23,20,22.53,17.5
24,17,19.7,20.03
26,18,18.82,18.78
23,16,22.47,19.45
26,18,19.95,19.58
27,18,21.78,18.23
24,17,19.88,18.53
19,17,20.45,18.75
23,17,21.83,18.52
21,17,21.65,19
20,18,21.4,18.42
25,19,21.67,17.82
24,17,21.53,17.5
25,16,21,19.82
22,21,20.2,19.62
25,18,20.33,19.12
23,17,21.33,17.5
24,17,20.78,17.5
23,16,21.57,17.9
23,16,20.2,18.62
25,18,22.75,17.63
25,20,20.58,19.33
24,19,21.28,17.5
23,16,21.7,17.75
21,17,21.63,19.08
21,17,22.23,19.37
21,17,20.78,17.92
24,17,20.48,19.12
23,17,20.28,18.05
24,18,19.97,18.75
26,18,20.18,19.47
26,19,19.88,18.62
22,17,21.22,18.13
22,16,20.32,18.7
24,17,21.7,18.12
25,19,18.42,17.5
27,17,22.1,19
24,17,21.3,18.85
28,19,20.18,18.92
27,21,20.82,19.02
22,18,20.12,19.75
25,16,18.88,18.15
27,16,19.75,17.5
23,17,19.92,18.17
22,18,21.07,18.18
22,20,20.93,18.75
24,16,20.82,18.68
25,17,20.97,18.13
23,20,22.1,18.9
24,16,21.17,17.98
24,16,22.03,18.6
23,19,19.62,19.05
22,16,20.17,18.85
27,18,20.67,17.82
27,20,21.38,19.18
26,20,21.33,18.3
26,20,20.7,18.78
21,17,22.95,17.92
25,18,20.28,17.85
27,17,20.92,18.27
24,18,21.27,19.27
24,19,19.95,17.92
24,18,20.23,18.73
26,20,22.75,19.13
22,17,20.62,18.65
26,17,22.67,18.55
22,20,22.22,18.33
23,17,22.85,18.3
22,19,19.68,17.5
24,17,22.58,19.18
19,18,24,18.33
22,17,21.07,18.17
20,16,20.1,19.15
24,18,21.37,18.62
23,18,21.6,18.17
23,19,20.43,19.13
21,17,19.98,18.08
22,17,20.1,18.28
26,17,23.37,19.9
25,19,22.55,19.28
27,18,20.93,18.73
25,17,20.87,19.32
21,16,22.48,17.5
25,17,21.62,19.28
24,18,20.45,17.5
22,16,22.85,18.38
23,19,19.45,18.93
23,20,20.63,18.8
22,16,19.95,20.28
24,17,20.07,18.72
22,18,21.2,19.63
28,17,19.92,18.82
24,18,23.17,18.1
20,19,19.48,18.58
24,18,21.9,18.33
24,18,22.73,18.55
26,20,21.57,18.83
24,16,20.33,18.05
25,18,20.35,18.42
25,18,19.5,18.1
26,18,21.22,19.18
24,16,20.05,17.93
26,20,20.12,18.1
28,17,20.25,18.05
24,16,21.92,18.18
23,16,19.75,18.83
24,17,21.3,17.77
22,18,19.83,19.18
23,17,21.27,19.33
22,16,21.58,19.63
26,16,19.38,18.65
24,16,22.15,19.6
22,19,19.43,17.8
22,18,20.73,17.72
22,18,19.1,18.15
24,20,19.6,17.88
26,17,18.6,19.02
24,18,20.4,19.95
23,17,19.73,18.25
26,19,22.02,19.1
26,17,19.28,19.45
26,16,21.17,18.82
24,18,21.7,18.82
24,17,19.47,20.83
22,17,20.6,18.9
21,17,20.23,18.77
21,17,20.5,20.52
23,16,21.12,17.97
24,19,20.82,18.58
25,16,22.03,20.37
23,18,21.88,17.98
24,16,20.22,17.5
20,17,19.98,18.05
21,17,21.88,19.12
25,21,22.28,18.75
25,16,20.48,17.6
29,18,23.43,17.5
24,19,20.35,19.83
21,18,21.82,18.23
24,17,21.12,18.4
21,19,20.3,19.28
26,18,23.02,17.9
22,16,21.42,18.3
24,16,20.25,19.05
26,19,19.72,18.13
21,19,22.02,17.65
22,19,21.48,18.17
23,17,20.88,18.15
25,18,23.05,17.82
23,17,21.98,17.83
21,18,22.28,17.85
23,16,21.9,17.7
22,17,21.42,20.05
25,16,21.55,18.87
23,18,19.95,17.97
25,19,20.87,18.52
23,19,20.95,19.12
23,19,21.07,17.5
24,19,20.78,19.02
23,17,20.7,18.93
25,17,21.53,17.88
24,17,20.2,18.23
24,18,21.42,18.53
24,17,21.02,18.02
20,17,20.38,18.75
25,17,20.65,17.78
26,17,20.58,19.67
25,17,19.75,18.3
23,17,20.52,17.9
28,18,21.17,18.55
23,19,20.08,18.6
24,17,23.28,18.43
21,18,21.4,17.53
25,17,21.63,18.4
19,17,20.62,20.13
24,17,20.22,19.07
26,17,21.38,18.15
20,19,21.27,19.95
23,19,22.22,17.72
23,18,20.73,18.78
24,17,20.75,17.53
23,17,19.78,18.15
23,19,20.08,18.67
22,17,18.82,19.18
24,17,20.67,19.03
26,19,20.2,18.37
25,16,21.97,17.98
24,17,19.22,17.92
25,17,20.67,18.93
25,20,20.58,18.42
23,18,19.87,17.95
25,19,19.1,18.75
25,18,22.17,17.9
26,18,21.8,18.33
26,18,21.37,18.88
21,17,20.22,19.43
24,18,20.98,19.55
27,18,22.38,17.82
24,21,21.38,19.07
24,16,22.12,19.1
26,16,20.65,18.35
28,18,21.07,18.93
25,17,23.2,18.97
22,18,22.63,19.2
25,21,18.78,17.93
25,18,21.18,19.58
21,17,20.23,18.7
24,18,20.53,19.05
24,17,21.13,19.33
22,16,19.98,17.6
24,17,23.4,17.82
27,18,19.37,19.58
20,17,22.03,17.5
23,17,21.78,20.23
22,18,21,18.8
24,17,21.22,19.07
23,17,20.55,17.5
26,18,18.88,19.22
25,17,20.67,17.73
23,16,20.7,18.95
24,20,22.18,17.58
25,17,22.18,17.68
25,16,22.18,18.83
23,17,21.3,17.5
23,19,20.93,21.28
26,16,22.18,17.5
26,17,20.63,18.02
24,18,20.12,17.98
26,18,21.02,17.5
23,17,22,19.2
26,17,19.82,19.6
23,16,21.13,18.73
25,16,20.62,17.5
24,18,22.1,17.5
24,17,19.48,17.6
25,17,21.05,18.22
23,20,20.52,19.22
24,18,19.95,19.8
23,18,20.93,20.05
25,18,21.2,18.78
24,18,21.67,18.28
22,19,19.55,17.75
25,17,19.33,18.15
23,20,21.35,18.58
27,17,23.43,18.8
24,18,21.92,19.68
26,20,22.25,17.5
24,17,19.53,19.73
20,17,19.78,19.02
23,19,19.33,18.65
29,17,19.5,18.45
22,18,21.33,18.6
25,16,21.05,18.27
26,17,21.35,18.43
22,20,22.22,18.48
25,18,21.92,17.92
24,18,20.87,18.85
24,16,21.28,18.67
22,18,19.3,19
27,16,22.13,18.18
26,18,21.12,18.3
25,18,20.65,19.23
28,19,22.2,18.52
23,16,21.3,19.45
21,17,21.68,19.03
26,21,20.62,19.32
24,18,19.4,18
23,18,20.25,17.95
22,19,20.75,18.28
21,16,19.93,18.87
24,18,19.35,18.7
23,19,22.53,17.73
24,18,20.4,18.93
27,16,22.03,19.73
26,17,22.55,19.68
23,21,20.83,18.8
28,18,19.32,17.5
26,16,19.48,18.47
27,17,19.6,18.08
26,17,20.92,18.7
28,17,21.07,18.88
23,17,21.5,18.55
27,17,22.02,19.37
25,18,19.83,19.6
26,17,21.63,18.03
21,16,19.4,19.22
23,17,21.58,19.3
23,17,21.03,18.48
25,16,21.98,19.8
26,18,21.38,18.43
26,20,20.87,17.93
23,18,20.57,18.73
23,16,21.15,18.35
24,17,19.1,19.45
23,18,20.1,18
24,17,21.6,18.15
22,17,19.37,17.97
23,18,21.65,17.93
21,17,22.18,17.5
29,18,20.85,19.72
23,17,19.22,17.5
24,17,21.48,19.22
24,18,20.12,20.72
26,19,19.9,18.43
21,18,20.92,18.17
23,17,22.55,18.95
25,18,20.4,20.88
30,17,21.4,19.33
25,17,20.93,19.55
23,18,20.67,18.5
28,19,21.63,19.07
24,18,20.9,19.6
25,17,20.33,18.77
22,16,20.63,17.55
22,18,20.97,18.25
26,18,19.58,17.93
23,18,21.57,18
24,17,21.85,17.5
28,19,23.57,18.83
24,19,20.08,18.32
23,21,20.08,17.72
23,18,20.45,17.68
23,18,21.28,18.03
23,19,23.28,17.58
24,18,19.97,19.03
25,19,22.07,18.77
22,19,20.45,18.58
22,18,22.07,18.78
24,19,22.95,18.4
29,18,20.57,18.07
23,16,20.25,18.72
23,16,20.67,18.93
23,18,19.85,18.33
21,19,22.47,19.2
24,17,22.62,17.5
26,19,22.42,17.78
24,17,20.35,18.28
